"ADVERTISER"	"SERVICEABLE AREA"	"LINK ID"	"NAME"	"DESCRIPTION"	"KEYWORDS"	"LINK TYPE"	"THREE MONTH EPC"	"SEVEN DAY EPC"	"LAST UDPATED"	"HTML LINKS"	"JAVASCRIPT LINKS"	"CLICK URL"	"PROMOTION TYPE"	"COUPON CODE"	"PROMOTIONAL DATE"	"PROMOTIONAL END DATE"	"CATEGORY"	"ADV_CID"	"RELATIONSHIP STATUS"	"LANGUAGE"	"MOBILE OPTIMIZED"
"Little Tikes"	"US"	"11747958"	"Little Tikes Exclusives On Sale!"	"Little Tikes Exclusives On Sale Only at LittleTikes.com! "	"Little tikes, tykes, littletikes.com, exclusives, sale, toys, kids, children"	"Text Link"	"$11.25 USD"	""	"19-Aug-2014"	"<a href=""http://www.jdoqocy.com/click-7195889-11747958"" target=""_top"">Little Tikes Exclusives On Sale Only at LittleTikes.com!</a><img src=""http://www.awltovhc.com/image-7195889-11747958"" width=""1"" height=""1"" border=""0""/>"	"<script type=""text/javascript"" language=""javascript"" src=""http://www.tkqlhce.com/placeholder-11558653?target=_top&mouseover=N""></script>"	"http://www.anrdoezrs.net/click-7195889-11747958"	"Coupon"	""	"19-Aug-2014"	"8-Sep-2014"	"Toys"	"1571785"	"Active"	"English"	"No"
"Buffalo David Bitton"	"US,CA"	"11918478"	"Top off your everyday look with tees from Buffalo Jeans US, and take 15% Off with code: TOP15. Offer valid until 09/15/14. Shop now!"	"Top off your everyday look with tees from Buffalo Jeans US, and take 15% Off with code: TOP15. Offer valid until 09/15/14. Shop now!
"	"Buffalo David Bitton, Buffalo Jeans, David Bitton, Buffalo.com, Buffalo,ca, Buffalo, BuffaloJeans.com, BuffaloJeans.ca, clothing, apparel, jeans, fashion, men, women, denim, tees, tanks, shirts, skirts, dresses, belts, sweaters, hoodies, pants, jackets, outerwear, accessories, underwear, shorts, bags, handbag, purses, wallet, scarves, tshirts, mens clothing, womens clothing, designer"	"Text Link"	"New"	"New"	"19-Aug-2014"	"<a href=""http://www.kqzyfj.com/click-7195889-11918478"" target=""_top"">Top off your everyday look with tees from Buffalo Jeans US, and take 15% Off with code: TOP15. Offer valid until 09/15/14. Shop now! </a><img src=""http://www.ftjcfx.com/image-7195889-11918478"" width=""1"" height=""1"" border=""0""/>"	"<script type=""text/javascript"" language=""javascript"" src=""http://www.tkqlhce.com/placeholder-11557628?target=_top&mouseover=N""></script>"	"http://www.jdoqocy.com/click-7195889-11918478"	"Coupon"	"TOP15"	"19-Aug-2014"	"15-Sep-2014"	"Mens"	"3636669"	"Active"	"English"	"No"
"Buffalo David Bitton"	"US,CA"	"11918486"	"Get the perfect dress from Buffalo Jeans US when you use code: DRESS15. Offer valid until 09/15/14. Shop now!"	"Get the perfect dress from Buffalo Jeans US when you use code: DRESS15. Offer valid until 09/15/14. Shop now!

"	"Buffalo David Bitton, Buffalo Jeans, David Bitton, Buffalo.com, Buffalo,ca, Buffalo, BuffaloJeans.com, BuffaloJeans.ca, clothing, apparel, jeans, fashion, men, women, denim, tees, tanks, shirts, skirts, dresses, belts, sweaters, hoodies, pants, jackets, outerwear, accessories, underwear, shorts, bags, handbag, purses, wallet, scarves, tshirts, mens clothing, womens clothing, designer"	"Text Link"	"New"	"New"	"19-Aug-2014"	"<a href=""http://www.tkqlhce.com/click-7195889-11918486"" target=""_top"">Get the perfect dress from Buffalo Jeans US when you use code: DRESS15. Offer valid until 09/15/14. Shop now! </a><img src=""http://www.tqlkg.com/image-7195889-11918486"" width=""1"" height=""1"" border=""0""/>"	"<script type=""text/javascript"" language=""javascript"" src=""http://www.kqzyfj.com/placeholder-11557629?target=_top&mouseover=N""></script>"	"http://www.dpbolvw.net/click-7195889-11918486"	"Coupon"	"DRESS15"	"19-Aug-2014"	"15-Sep-2014"	"Mens"	"3636669"	"Active"	"English"	"No"
"Buffalo David Bitton"	"US,CA"	"11918492"	"Dress up your look with Men's Blazers & Outerwear from Buffalo Jeans US and take off more than the chill. Get 15% off when you use code: OUTERWEAR15. Offer valid until 09/15/14. Shop now!"	"Dress up your look with Men's Blazers & Outerwear from Buffalo Jeans US and take off more than the chill. Get 15% off when you use code: OUTERWEAR15. Offer valid until 09/15/14. Shop now!

"	"Buffalo David Bitton, Buffalo Jeans, David Bitton, Buffalo.com, Buffalo,ca, Buffalo, BuffaloJeans.com, BuffaloJeans.ca, clothing, apparel, jeans, fashion, men, women, denim, tees, tanks, shirts, skirts, dresses, belts, sweaters, hoodies, pants, jackets, outerwear, accessories, underwear, shorts, bags, handbag, purses, wallet, scarves, tshirts, mens clothing, womens clothing, designer"	"Text Link"	"New"	"New"	"19-Aug-2014"	"<a href=""http://www.jdoqocy.com/click-7195889-11918492"" target=""_top"">Dress up your look with Men's Blazers & Outerwear from Buffalo Jeans US and take off more than the chill. Get 15% off when you use code: OUTERWEAR15. Offer valid until 09/15/14. Shop now! </a><img src=""http://www.lduhtrp.net/image-7195889-11918492"" width=""1"" height=""1"" border=""0""/>"	"<script type=""text/javascript"" language=""javascript"" src=""http://www.tkqlhce.com/placeholder-11557630?target=_top&mouseover=N""></script>"	"http://www.jdoqocy.com/click-7195889-11918492"	"Coupon"	"OUTERWEAR15"	"19-Aug-2014"	"15-Sep-2014"	"Mens"	"3636669"	"Active"	"English"	"No"
"Buffalo David Bitton"	"US,CA"	"11918494"	"Back to school sale! Get 15% Off Jeans from BuffaloJeans US when you use code: JEANS15. Offer valid until 09/15/14. Shop now!"	"Back to school sale! Get 15% Off Jeans from BuffaloJeans US when you use code: JEANS15. Offer valid until 09/15/14. Shop now!


"	"Buffalo David Bitton, Buffalo Jeans, David Bitton, Buffalo.com, Buffalo,ca, Buffalo, BuffaloJeans.com, BuffaloJeans.ca, clothing, apparel, jeans, fashion, men, women, denim, tees, tanks, shirts, skirts, dresses, belts, sweaters, hoodies, pants, jackets, outerwear, accessories, underwear, shorts, bags, handbag, purses, wallet, scarves, tshirts, mens clothing, womens clothing, designer"	"Text Link"	"New"	"New"	"19-Aug-2014"	"<a href=""http://www.anrdoezrs.net/click-7195889-11918494"" target=""_top"">Back to school sale! Get 15% Off Jeans from BuffaloJeans US when you use code: JEANS15. Offer valid until 09/15/14. Shop now! </a><img src=""http://www.lduhtrp.net/image-7195889-11918494"" width=""1"" height=""1"" border=""0""/>"	"<script type=""text/javascript"" language=""javascript"" src=""http://www.kqzyfj.com/placeholder-11557631?target=_top&mouseover=N""></script>"	"http://www.dpbolvw.net/click-7195889-11918494"	"Coupon"	"JEANS15"	"19-Aug-2014"	"15-Sep-2014"	"Mens"	"3636669"	"Active"	"English"	"No"
"Little Tikes"	"US"	"11728710"	"Cook 'n Play Outdoor BBQ"	"Cook 'n Play Outdoor BBQ at LittleTikes.com!"	"little tikes, tykes, kids, play, littletikes.com, cook, play, outdoor, bbq, barbecue"	"Text Link"	"$11.72 USD"	""	"19-Aug-2014"	"<a href=""http://www.tkqlhce.com/click-7195889-11728710"" target=""_top"">Cook 'n Play Outdoor BBQ at LittleTikes.com!</a><img src=""http://www.awltovhc.com/image-7195889-11728710"" width=""1"" height=""1"" border=""0""/>"	"<script type=""text/javascript"" language=""javascript"" src=""http://www.jdoqocy.com/placeholder-11558658?target=_top&mouseover=N""></script>"	"http://www.kqzyfj.com/click-7195889-11728710"	"Coupon"	""	"19-Aug-2014"	"3-Sep-2014"	"Toys"	"1571785"	"Active"	"English"	"No"
"Bluefly"	"CA,MX,TW,SG,IL,SV,NZ,SA,TH,US,BR,JP,PA,EC,AR,IN,CH,NO,BH,PH,HK,KW,TR,MO,KR,CL,AE,AU,CN"	"11918283"	"$15 off your first order when you spend $150 in Home & Garden"	"$15 off your first order when you spend $150 or more in Kitchen, Tabletop, Bedding, Home Decor, Rugs & Furniture with code HOME15. Expires 8/31"	"Home,garden,Kitchen,Tabletop,Bedding,Home Decor, Rugs,bath,Cookware,Towels,entertaining,Glassware,Wall art,framed art,Throw pillows,candles,Barware,bluefly.bluefly.com"	"Text Link"	"New"	"New"	"19-Aug-2014"	"<a href=""http://www.jdoqocy.com/click-7195889-11918283?cm_mmc=CJ-_-4068083-_-7195889-_-$15%20off%20your%20first%20order%20when%20you%20spend%20$150%20in%20Home%20%26%20Garde"" target=""_top"">$15 off your first order when you spend $150 in Home & Garden</a><img src=""http://www.tqlkg.com/image-7195889-11918283"" width=""1"" height=""1"" border=""0""/>"	"<script type=""text/javascript"" language=""javascript"" src=""http://www.anrdoezrs.net/placeholder-11549352?target=_top&mouseover=N""></script>"	"http://www.tkqlhce.com/click-7195889-11918283?cm_mmc=CJ-_-4068083-_-7195889-_-$15%20off%20your%20first%20order%20when%20you%20spend%20$150%20in%20Home%20%26%20Garde"	"Coupon"	"HOME15"	"20-Aug-2014"	"31-Aug-2014"	"Womens"	"1826367"	"Active"	"English"	"No"
"Belkin Official Store (USA)"	"CA,US"	"11918266"	"Save an Extra 20% off Already Reduced Belkin Team Cycling Apparel & Accessories - Up 80% Off MSRP"	"Save an Extra 20% off Already Reduced Belkin Team Cycling Apparel & Accessories - Up 80% Off MSRP - While Supplies Last - Use Promo Code EARTHDAY20 at checkout"	"belkin, deals, accessories, pro cycling, tour de France, tour of California, additional, savings, store, special, sale, offers, promotions, save, apparel, cap, riding, bicycle"	"Text Link"	"New"	"New"	"19-Aug-2014"	"<a href=""http://www.jdoqocy.com/click-7195889-11918266"" target=""_top"">Save an Extra 20% off Already Reduced Belkin Team Cycling Apparel & Accessories - Up 80% Off MSRP - While Supplies Last - Use Promo Code EARTHDAY20 at checkout</a><img src=""http://www.tqlkg.com/image-7195889-11918266"" width=""1"" height=""1"" border=""0""/>"	"<script type=""text/javascript"" language=""javascript"" src=""http://www.anrdoezrs.net/placeholder-11549353?target=_top&mouseover=N""></script>"	"http://www.anrdoezrs.net/click-7195889-11918266"	"Coupon"	"EARTHDAY20"	"19-Aug-2014"	"27-Sep-2014"	"Consumer Electronics"	"4050768"	"Active"	"English"	"No"
"Little Tikes"	"US"	"11684769"	"4-in-1 Baby Born Nursery at LittleTikes.com!"	"4-in-1 Baby Born® Nursery  at LittleTikes.com!"	"little tikes, tykes, baby, born, nursery, crib"	"Text Link"	"$12.36 USD"	""	"19-Aug-2014"	"<a href=""http://www.tkqlhce.com/click-7195889-11684769"" target=""_top"">4-in-1 Baby Born Nursery  at LittleTikes.com!</a><img src=""http://www.lduhtrp.net/image-7195889-11684769"" width=""1"" height=""1"" border=""0""/>"	"<script type=""text/javascript"" language=""javascript"" src=""http://www.anrdoezrs.net/placeholder-11558664?target=_top&mouseover=N""></script>"	"http://www.dpbolvw.net/click-7195889-11684769"	"Coupon"	""	"19-Aug-2014"	"3-Sep-2014"	"Toys"	"1571785"	"Active"	"English"	"No"
"Little Tikes"	"US"	"11712840"	"Big Car Carrier"	"Big Car Carrier at LitlleTikes.com!"	"littl etikes, tykes, kids, outdoor, littletikes.com, big, car, carrier, toy car"	"Text Link"	"$15.72 USD"	""	"19-Aug-2014"	"<a href=""http://www.kqzyfj.com/click-7195889-11712840"" target=""_top"">Big Car Carrier at LitlleTikes.com!</a><img src=""http://www.tqlkg.com/image-7195889-11712840"" width=""1"" height=""1"" border=""0""/>"	"<script type=""text/javascript"" language=""javascript"" src=""http://www.dpbolvw.net/placeholder-11558667?target=_top&mouseover=N""></script>"	"http://www.anrdoezrs.net/click-7195889-11712840"	"Coupon"	""	"19-Aug-2014"	"3-Sep-2014"	"Toys"	"1571785"	"Active"	"English"	"No"
"Little Tikes"	"US"	"11723665"	"Classic Tough Tire Trike"	"Classic Tough Tire Trike at LittleTikes.com!"	"little tikes, tykes, littletikes.com, classic, red, tough, tire, trike, ride on, three"	"Text Link"	"$14.31 USD"	""	"19-Aug-2014"	"<a href=""http://www.dpbolvw.net/click-7195889-11723665"" target=""_top"">Classic Tough Tire Trike at LittleTikes.com!</a><img src=""http://www.lduhtrp.net/image-7195889-11723665"" width=""1"" height=""1"" border=""0""/>"	"<script type=""text/javascript"" language=""javascript"" src=""http://www.jdoqocy.com/placeholder-11558670?target=_top&mouseover=N""></script>"	"http://www.tkqlhce.com/click-7195889-11723665"	"Coupon"	""	"19-Aug-2014"	"3-Sep-2014"	"Toys"	"1571785"	"Active"	"English"	"No"
"Little Tikes"	"US"	"11747892"	"Big Waffle Blocks"	"Big Waffle® Blocks at LittleTikes.com!"	"little tikes, tykes, easy, kids, outdoor, littletikes.com, big, waffle, blocks"	"Text Link"	"$20.16 USD"	""	"19-Aug-2014"	"<a href=""http://www.tkqlhce.com/click-7195889-11747892"" target=""_top"">Big Waffle Blocks at LittleTikes.com!</a><img src=""http://www.ftjcfx.com/image-7195889-11747892"" width=""1"" height=""1"" border=""0""/>"	"<script type=""text/javascript"" language=""javascript"" src=""http://www.jdoqocy.com/placeholder-11558672?target=_top&mouseover=N""></script>"	"http://www.jdoqocy.com/click-7195889-11747892"	"Coupon"	""	"19-Aug-2014"	"3-Sep-2014"	"Toys"	"1571785"	"Active"	"English"	"No"
"Little Tikes"	"US"	"11747950"	"Adjust 'n Draw Table - Green/Blue"	"Adjust 'n Draw™ Table - Green/Blue at LittleTikes.com!"	"little tikes, tykes, kids, play, littletikes.com, adjust, draw, blue, green, table"	"Text Link"	"$25.70 USD"	""	"19-Aug-2014"	"<a href=""http://www.jdoqocy.com/click-7195889-11747950"" target=""_top"">Adjust 'n Draw Table - Green/Blue at LittleTikes.com!</a><img src=""http://www.lduhtrp.net/image-7195889-11747950"" width=""1"" height=""1"" border=""0""/>"	"<script type=""text/javascript"" language=""javascript"" src=""http://www.anrdoezrs.net/placeholder-11558675?target=_top&mouseover=N""></script>"	"http://www.anrdoezrs.net/click-7195889-11747950"	"Coupon"	""	"19-Aug-2014"	"3-Sep-2014"	"Toys"	"1571785"	"Active"	"English"	"No"
"Lands' End"	"CA,US"	"11898388"	"8.1_FSFRJeans_TXT"	"Buy. Try. Love. Free shipping & free returns on reg-price women's and men's jeans. Choose your favorites and try them on today. Ends 8/29. "	"jeans, modern, refined, trendy, mens, womens, denim"	"Text Link"	"New"	"$2.24 USD"	"19-Aug-2014"	"<a href=""http://www.tkqlhce.com/click-7195889-11898388"" target=""_top"">Buy. Try. Love. Free shipping & free returns on reg-price women's and men's jeans. Choose your favorites and try them on today. Ends 8/29.</a><img src=""http://www.tqlkg.com/image-7195889-11898388"" width=""1"" height=""1"" border=""0""/>"	"<script type=""text/javascript"" language=""javascript"" src=""http://www.dpbolvw.net/placeholder-11558678?target=_top&mouseover=N""></script>"	"http://www.tkqlhce.com/click-7195889-11898388"	"Coupon"	"JEANS101 Pin 3140"	"31-Jul-2014"	"29-Aug-2014"	"Malls"	"3683615"	"Active"	"English"	"Yes"
"GreaterGood"	"DZ,FR,DE,MX,CA,TW,BZ,GB,KR,IN,US,AU,ES,JP,CN,SV"	"11918071"	"The Hunger Site 10% Off 8/23 to 8/26"	"Get 10% Off Storewide at The Hunger Site with Code NEW10WOW 8/23 to 8/26!
"	"charity, non profit, apparel, jewelry, gifts, clothing, home, office, greatergood, charity usa, animal rescue site, breast cancer site, the hunger site, the veterans site"	"Text Link"	"New"	"New"	"19-Aug-2014"	"<a href=""http://www.kqzyfj.com/click-7195889-11918071"" target=""_top"">Get 10% Off Storewide at The Hunger Site with Code NEW10WOW 8/23 to 8/26! </a><img src=""http://www.lduhtrp.net/image-7195889-11918071"" width=""1"" height=""1"" border=""0""/>"	"<script type=""text/javascript"" language=""javascript"" src=""http://www.jdoqocy.com/placeholder-11558680?target=_top&mouseover=N""></script>"	"http://www.dpbolvw.net/click-7195889-11918071"	"Coupon"	"NEW10WOW"	"23-Aug-2014"	"26-Aug-2014"	"Gifts"	"4046728"	"Active"	"English"	"No"
"GreaterGood"	"DZ,FR,DE,MX,CA,TW,BZ,GB,KR,IN,US,AU,ES,JP,CN,SV"	"11918074"	"The Veterans Site 10% Off 8/23 to 8/26"	"Get 10% Off Storewide at The Veterans Site with Code NEW10WOW 8/23 to 8/26!
"	"charity, non profit, apparel, jewelry, gifts, clothing, home, office, greatergood, charity usa, animal rescue site, breast cancer site, the hunger site, the veterans site"	"Text Link"	"New"	"New"	"19-Aug-2014"	"<a href=""http://www.jdoqocy.com/click-7195889-11918074"" target=""_top"">Get 10% Off Storewide at The Veterans Site with Code NEW10WOW 8/23 to 8/26! </a><img src=""http://www.awltovhc.com/image-7195889-11918074"" width=""1"" height=""1"" border=""0""/>"	"<script type=""text/javascript"" language=""javascript"" src=""http://www.anrdoezrs.net/placeholder-11558681?target=_top&mouseover=N""></script>"	"http://www.kqzyfj.com/click-7195889-11918074"	"Coupon"	"NEW10WOW"	"23-Aug-2014"	"26-Aug-2014"	"Gifts"	"4046728"	"Active"	"English"	"No"
"GreaterGood"	"DZ,FR,DE,MX,CA,TW,BZ,GB,KR,IN,US,AU,ES,JP,CN,SV"	"11918083"	"The Animal Rescue Site 10% Off 8/23 to 8/26"	"Get 10% Off Storewide at The Animal Rescue Site with Code NEW10WOW 8/23 to 8/26!
"	"charity, non profit, apparel, jewelry, gifts, clothing, home, office, greatergood, charity usa, animal rescue site, breast cancer site, the hunger site, the veterans site"	"Text Link"	"New"	"New"	"19-Aug-2014"	"<a href=""http://www.kqzyfj.com/click-7195889-11918083"" target=""_top"">Get 10% Off Storewide at The Animal Rescue Site with Code NEW10WOW 8/23 to 8/26! </a><img src=""http://www.tqlkg.com/image-7195889-11918083"" width=""1"" height=""1"" border=""0""/>"	"<script type=""text/javascript"" language=""javascript"" src=""http://www.kqzyfj.com/placeholder-11558682?target=_top&mouseover=N""></script>"	"http://www.tkqlhce.com/click-7195889-11918083"	"Coupon"	"NEW10WOW"	"23-Aug-2014"	"26-Aug-2014"	"Gifts"	"4046728"	"Active"	"English"	"No"
"GreaterGood"	"DZ,FR,DE,MX,CA,TW,BZ,GB,KR,IN,US,AU,ES,JP,CN,SV"	"11918076"	"The Breast Cancer Site 10% Off 8/23 to 8/26"	"Get 10% Off Storewide at The Breast Cancer Site with Code NEW10WOW 8/23 to 8/26!
"	"charity, non profit, apparel, jewelry, gifts, clothing, home, office, greatergood, charity usa, animal rescue site, breast cancer site, the hunger site, the veterans site"	"Text Link"	"New"	"New"	"19-Aug-2014"	"<a href=""http://www.tkqlhce.com/click-7195889-11918076"" target=""_top"">Get 10% Off Storewide at The Breast Cancer Site with Code NEW10WOW 8/23 to 8/26! </a><img src=""http://www.tqlkg.com/image-7195889-11918076"" width=""1"" height=""1"" border=""0""/>"	"<script type=""text/javascript"" language=""javascript"" src=""http://www.tkqlhce.com/placeholder-11558697?target=_top&mouseover=N""></script>"	"http://www.kqzyfj.com/click-7195889-11918076"	"Coupon"	"NEW10WOW"	"23-Aug-2014"	"26-Aug-2014"	"Gifts"	"4046728"	"Active"	"English"	"No"
"GreaterGood"	"DZ,FR,DE,MX,CA,TW,BZ,GB,KR,IN,US,AU,ES,JP,CN,SV"	"11917980"	"The Veterans Site 20% Off on 9/3"	"Get 20% Off Storewide at The Veterans Site with Code WOW20 on 9/3!
"	"charity, non profit, apparel, jewelry, gifts, clothing, home, office, greatergood, charity usa, animal rescue site, breast cancer site, the hunger site, the veterans site"	"Text Link"	"New"	"New"	"19-Aug-2014"	"<a href=""http://www.jdoqocy.com/click-7195889-11917980"" target=""_top"">Get 20% Off Storewide at The Veterans Site with Code WOW20 on 9/3! </a><img src=""http://www.lduhtrp.net/image-7195889-11917980"" width=""1"" height=""1"" border=""0""/>"	"<script type=""text/javascript"" language=""javascript"" src=""http://www.dpbolvw.net/placeholder-11558698?target=_top&mouseover=N""></script>"	"http://www.kqzyfj.com/click-7195889-11917980"	"Coupon"	"WOW20"	"3-Sep-2014"	"4-Sep-2014"	"Gifts"	"4046728"	"Active"	"English"	"No"
"GreaterGood"	"DZ,FR,DE,MX,CA,TW,BZ,GB,KR,IN,US,AU,ES,JP,CN,SV"	"11917982"	"The Breast Cancer Site 20% Off on 9/3"	"Get 20% Off Storewide at The Breast Cancer Site with Code WOW20 on 9/3!
"	"charity, non profit, apparel, jewelry, gifts, clothing, home, office, greatergood, charity usa, animal rescue site, breast cancer site, the hunger site, the veterans site"	"Text Link"	"New"	"New"	"19-Aug-2014"	"<a href=""http://www.jdoqocy.com/click-7195889-11917982"" target=""_top"">Get 20% Off Storewide at The Breast Cancer Site with Code WOW20 on 9/3! </a><img src=""http://www.ftjcfx.com/image-7195889-11917982"" width=""1"" height=""1"" border=""0""/>"	"<script type=""text/javascript"" language=""javascript"" src=""http://www.jdoqocy.com/placeholder-11558699?target=_top&mouseover=N""></script>"	"http://www.jdoqocy.com/click-7195889-11917982"	"Coupon"	"WOW20"	"3-Sep-2014"	"4-Sep-2014"	"Gifts"	"4046728"	"Active"	"English"	"No"
"GreaterGood"	"DZ,FR,DE,MX,CA,TW,BZ,GB,KR,IN,US,AU,ES,JP,CN,SV"	"11918050"	"The Hunger Site 20% Off on 9/3"	"Get 20% Off Storewide at The Hunger Site with Code WOW20 on 9/3!
"	"charity, non profit, apparel, jewelry, gifts, clothing, home, office, greatergood, charity usa, animal rescue site, breast cancer site, the hunger site, the veterans site"	"Text Link"	"New"	"New"	"19-Aug-2014"	"<a href=""http://www.anrdoezrs.net/click-7195889-11918050"" target=""_top"">Get 20% Off Storewide at The Hunger Site with Code WOW20 on 9/3! </a><img src=""http://www.tqlkg.com/image-7195889-11918050"" width=""1"" height=""1"" border=""0""/>"	"<script type=""text/javascript"" language=""javascript"" src=""http://www.dpbolvw.net/placeholder-11558700?target=_top&mouseover=N""></script>"	"http://www.anrdoezrs.net/click-7195889-11918050"	"Coupon"	"WOW20"	"3-Sep-2014"	"4-Sep-2014"	"Gifts"	"4046728"	"Active"	"English"	"No"
"GreaterGood"	"DZ,FR,DE,MX,CA,TW,BZ,GB,KR,IN,US,AU,ES,JP,CN,SV"	"11918048"	"The Animal Rescue Site 20% Off on 9/3"	"Get 20% Off Storewide at The Animal Rescue Site with Code WOW20 on 9/3!
"	"charity, non profit, apparel, jewelry, gifts, clothing, home, office, greatergood, charity usa, animal rescue site, breast cancer site, the hunger site, the veterans site"	"Text Link"	"New"	"New"	"19-Aug-2014"	"<a href=""http://www.dpbolvw.net/click-7195889-11918048"" target=""_top"">Get 20% Off Storewide at The Animal Rescue Site with Code WOW20 on 9/3! </a><img src=""http://www.lduhtrp.net/image-7195889-11918048"" width=""1"" height=""1"" border=""0""/>"	"<script type=""text/javascript"" language=""javascript"" src=""http://www.kqzyfj.com/placeholder-11558701?target=_top&mouseover=N""></script>"	"http://www.kqzyfj.com/click-7195889-11918048"	"Coupon"	"WOW20"	"3-Sep-2014"	"4-Sep-2014"	"Gifts"	"4046728"	"Active"	"English"	"No"
"Newegg.com"	"US"	"11917749"	"Mobile Offer: Philips Sonicare HX6511/34 EasyClean Holiday Special Pack - $69.95 w/$10 off code AFNJ4182 + Free Shipping at Newegg.com, exp 8/22"	"Mobile Offer: Philips Sonicare HX6511/34 EasyClean Holiday Special Pack - $69.95 w/$10 off code AFNJ4182 + Free Shipping at Newegg.com, exp 8/22"	"neweg.com, newegg.com, newegg, new, egg, new egg"	"Text Link"	"New"	"New"	"19-Aug-2014"	"<a href=""http://www.dpbolvw.net/click-7195889-11917749"" target=""_top"">Mobile Offer: Philips Sonicare HX6511/34 EasyClean Holiday Special Pack - $69.95 w/$10 off code AFNJ4182 + Free Shipping at Newegg.com, exp 8/22</a><img src=""http://www.awltovhc.com/image-7195889-11917749"" width=""1"" height=""1"" border=""0""/>"	"<script type=""text/javascript"" language=""javascript"" src=""http://www.tkqlhce.com/placeholder-11558702?target=_top&mouseover=N""></script>"	"http://www.anrdoezrs.net/click-7195889-11917749"	"Coupon"	"AFNJ4182"	"20-Aug-2014"	"23-Aug-2014"	"Consumer Electronics"	"1807847"	"Active"	"English"	"Yes"
"Newegg.com"	"US"	"11917750"	"Mobile Offer: AVerMedia DVD EZMaker 7 - Digitalize Your Precious Moment C039 USB 2.0 Interface - $34.99 w/$5 off code AFNJ4186 only at Newegg.com, exp 8/22"	"Mobile Offer: AVerMedia DVD EZMaker 7 - Digitalize Your Precious Moment C039 USB 2.0 Interface - $34.99 w/$5 off code AFNJ4186 only at Newegg.com, exp 8/22"	"neweg.com, newegg.com, newegg, new, egg, new egg"	"Text Link"	"New"	"New"	"19-Aug-2014"	"<a href=""http://www.kqzyfj.com/click-7195889-11917750"" target=""_top"">Mobile Offer: AVerMedia DVD EZMaker 7 - Digitalize Your Precious Moment C039 USB 2.0 Interface - $34.99 w/$5 off code AFNJ4186 only at Newegg.com, exp 8/22</a><img src=""http://www.tqlkg.com/image-7195889-11917750"" width=""1"" height=""1"" border=""0""/>"	"<script type=""text/javascript"" language=""javascript"" src=""http://www.kqzyfj.com/placeholder-11558703?target=_top&mouseover=N""></script>"	"http://www.jdoqocy.com/click-7195889-11917750"	"Coupon"	"AFNJ4186"	"20-Aug-2014"	"23-Aug-2014"	"Consumer Electronics"	"1807847"	"Active"	"English"	"Yes"
"Newegg.com"	"US"	"11917751"	"Mobile Offer: Case Logic ZLBS-216BLACK Case logic 16"" checkpoint friendly laptop backpack - $29.99 w/$10 off code AFNJ4180 + Free Shipping at Newegg.com, exp 8/22"	"Mobile Offer: Case Logic ZLBS-216BLACK Case logic 16"" checkpoint friendly laptop backpack - $29.99 w/$10 off code AFNJ4180 + Free Shipping at Newegg.com, exp 8/22"	"neweg.com, newegg.com, newegg, new, egg, new egg"	"Text Link"	"New"	"New"	"19-Aug-2014"	"<a href=""http://www.tkqlhce.com/click-7195889-11917751"" target=""_top"">Mobile Offer: Case Logic ZLBS-216BLACK Case logic 16"" checkpoint friendly laptop backpack - $29.99 w/$10 off code AFNJ4180 + Free Shipping at Newegg.com, exp 8/22</a><img src=""http://www.ftjcfx.com/image-7195889-11917751"" width=""1"" height=""1"" border=""0""/>"	"<script type=""text/javascript"" language=""javascript"" src=""http://www.jdoqocy.com/placeholder-11558704?target=_top&mouseover=N""></script>"	"http://www.anrdoezrs.net/click-7195889-11917751"	"Coupon"	"AFNJ4180"	"20-Aug-2014"	"23-Aug-2014"	"Consumer Electronics"	"1807847"	"Active"	"English"	"Yes"
"Newegg.com"	"US"	"11917752"	"Mobile Offer: BELKIN BE112230-08  Surge Suppressor - $21.99 w/$3 off code AFNJ4189 + Free Shipping at Newegg.com, exp 8/22"	"Mobile Offer: BELKIN BE112230-08  Surge Suppressor - $21.99 w/$3 off code AFNJ4189 + Free Shipping at Newegg.com, exp 8/22"	"neweg.com, newegg.com, newegg, new, egg, new egg"	"Text Link"	"New"	"New"	"19-Aug-2014"	"<a href=""http://www.kqzyfj.com/click-7195889-11917752"" target=""_top"">Mobile Offer: BELKIN BE112230-08  Surge Suppressor - $21.99 w/$3 off code AFNJ4189 + Free Shipping at Newegg.com, exp 8/22</a><img src=""http://www.tqlkg.com/image-7195889-11917752"" width=""1"" height=""1"" border=""0""/>"	"<script type=""text/javascript"" language=""javascript"" src=""http://www.kqzyfj.com/placeholder-11558705?target=_top&mouseover=N""></script>"	"http://www.tkqlhce.com/click-7195889-11917752"	"Coupon"	"AFNJ4189"	"20-Aug-2014"	"23-Aug-2014"	"Consumer Electronics"	"1807847"	"Active"	"English"	"Yes"
